1, 2.26221, 1.86029, EDDI, P32N21BTN77PW, 2022-09-30 16:56:52,
4522, -3.67575, 1.44713, EDDI, P32N21BTN77PW, 2022-09-30 18:12:13,
4523, -2.27365, 2.83645, EDDI, P32N21BTN77PW, 2022-09-30 18:12:14,
4524, -1.62537, 3.47186, EDDI, P32N21BTN77PW, 2022-09-30 18:12:15,
4525, -3.59974, 1.48454, EDDI, P32N21BTN77PW, 2022-09-30 18:12:16,
4526, -2.42239, 2.64885, EDDI, P32N21BTN77PW, 2022-09-30 18:12:17,
4527, -1.31652, 3.7416, EDDI, P32N21BTN77PW, 2022-09-30 18:12:18,
4528, -2.51082, 2.53409, EDDI, P32N21BTN77PW, 2022-09-30 18:12:19,
4529, -1.4087, 3.62292, EDDI, P32N21BTN77PW, 2022-09-30 18:12:20,
4530, -0.957196, 4.06105, EDDI, P32N21BTN77PW, 2022-09-30 18:12:21,
4531, -2.66236, 2.34243, EDDI, P32N21BTN77PW, 2022-09-30 18:12:22,
4532, -1.47121, 3.52004, EDDI, P32N21BTN77PW, 2022-09-30 18:12:23,
4533, -3.04533, 1.93229, EDDI, P32N21BTN77PW, 2022-09-30 18:12:24,
4534, -2.17593, 2.788, EDDI, P32N21BTN77PW, 2022-09-30 18:12:25,
4535, -3.39226, 1.55788, EDDI, P32N21BTN77PW, 2022-09-30 18:12:26,
4536, -2.31041, 2.62586, EDDI, P32N21BTN77PW, 2022-09-30 18:12:27,
4537, -2.41556, 2.50675, EDDI, P32N21BTN77PW, 2022-09-30 18:12:28,
4538, -1.96199, 2.94629, EDDI, P32N21BTN77PW, 2022-09-30 18:12:29,
4539, -2.45373, 2.44044, EDDI, P32N21BTN77PW, 2022-09-30 18:12:30,
4540, -2.81683, 2.06315, EDDI, P32N21BTN77PW, 2022-09-30 18:12:31,
4541, -2.76873, 2.09697, EDDI, P32N21BTN77PW, 2022-09-30 18:12:32,
4542, -2.94714, 1.90421, EDDI, P32N21BTN77PW, 2022-09-30 18:12:33,
4543, -3.28396, 1.55295, EDDI, P32N21BTN77PW, 2022-09-30 18:12:34,
4544, -2.2779, 2.5445, EDDI, P32N21BTN77PW, 2022-09-30 18:12:35,
4545, -0.59073, 4.21708, EDDI, P32N21BTN77PW, 2022-09-30 18:12:36,
4546, -1.86107, 2.93207, EDDI, P32N21BTN77PW, 2022-09-30 18:12:37,
4547, -0.957321, 3.82106, EDDI, P32N21BTN77PW, 2022-09-30 18:12:38,
4548, -2.7221, 2.04145, EDDI, P32N21BTN77PW, 2022-09-30 18:12:39,
4549, -2.5608, 2.18784, EDDI, P32N21BTN77PW, 2022-09-30 18:12:40,
4550, -2.52355, 2.21011, EDDI, P32N21BTN77PW, 2022-09-30 18:12:41,
4551, -0.879169, 3.83943, EDDI, P32N21BTN77PW, 2022-09-30 18:12:42,
4552, -2.69278, 2.01068, EDDI, P32N21BTN77PW, 2022-09-30 18:12:43,
4553, -2.95201, 1.73623, EDDI, P32N21BTN77PW, 2022-09-30 18:12:44,
4554, -1.9279, 2.74505, EDDI, P32N21BTN77PW, 2022-09-30 18:12:45,
4555, -3.5643, 1.09327, EDDI, P32N21BTN77PW, 2022-09-30 18:12:46,
4556, -3.64983, 0.992297, EDDI, P32N21BTN77PW, 2022-09-30 18:12:47,
4557, -3.60774, 1.01887, EDDI, P32N21BTN77PW, 2022-09-30 18:12:48,
4558, -1.51113, 3.09988, EDDI, P32N21BTN77PW, 2022-09-30 18:12:49,
4559, -1.64937, 2.94596, EDDI, P32N21BTN77PW, 2022-09-30 18:12:50,
4560, -2.91516, 1.66442, EDDI, P32N21BTN77PW, 2022-09-30 18:12:51,
4561, -1.68552, 2.87824, EDDI, P32N21BTN77PW, 2022-09-30 18:12:52,
4562, -1.14084, 3.40702, EDDI, P32N21BTN77PW, 2022-09-30 18:12:53,
4563, -1.98243, 2.54946, EDDI, P32N21BTN77PW, 2022-09-30 18:12:54,
4564, -3.92929, 0.58656, EDDI, P32N21BTN77PW, 2022-09-30 18:12:55,
4565, -0.823316, 3.67641, EDDI, P32N21BTN77PW, 2022-09-30 18:12:56,
4566, -2.64214, 1.8414, EDDI, P32N21BTN77PW, 2022-09-30 18:12:57,
4567, -2.64248, 1.8248, EDDI, P32N21BTN77PW, 2022-09-30 18:12:58,
4568, -3.26388, 1.18706, EDDI, P32N21BTN77PW, 2022-09-30 18:12:59,
4569, -3.11586, 1.31867, EDDI, P32N21BTN77PW, 2022-09-30 18:13:00,
4570, -1.10949, 3.30857, EDDI, P32N21BTN77PW, 2022-09-30 18:13:01,
4571, -2.34153, 2.05998, EDDI, P32N21BTN77PW, 2022-09-30 18:13:02,
4572, -2.13388, 2.25101, EDDI, P32N21BTN77PW, 2022-09-30 18:13:03,
4573, -2.5325, 1.83569, EDDI, P32N21BTN77PW, 2022-09-30 18:13:04,
4574, -2.1057, 2.24573, EDDI, P32N21BTN77PW, 2022-09-30 18:13:05,
4575, -1.85195, 2.48265, EDDI, P32N21BTN77PW, 2022-09-30 18:13:06,
4576, -2.26071, 2.05699, EDDI, P32N21BTN77PW, 2022-09-30 18:13:07,
4577, -1.60606, 2.69467, EDDI, P32N21BTN77PW, 2022-09-30 18:13:08,
4578, -0.437155, 3.84653, EDDI, P32N21BTN77PW, 2022-09-30 18:13:09,
4579, -1.14592, 3.12066, EDDI, P32N21BTN77PW, 2022-09-30 18:13:10,
4580, 0.333455, 4.58285, EDDI, P32N21BTN77PW, 2022-09-30 18:13:11,
4581, -1.24777, 2.98439, EDDI, P32N21BTN77PW, 2022-09-30 18:13:12,
4582, -2.4726, 1.74224, EDDI, P32N21BTN77PW, 2022-09-30 18:13:13,
4583, -3.14847, 1.04899, EDDI, P32N21BTN77PW, 2022-09-30 18:13:14,
4584, -2.34708, 1.83293, EDDI, P32N21BTN77PW, 2022-09-30 18:13:15,
4585, -1.14085, 3.02165, EDDI, P32N21BTN77PW, 2022-09-30 18:13:16,
4586, -3.41975, 0.72517, EDDI, P32N21BTN77PW, 2022-09-30 18:13:17,
4587, -1.06239, 3.06489, EDDI, P32N21BTN77PW, 2022-09-30 18:13:18,
4588, -2.20211, 1.90746, EDDI, P32N21BTN77PW, 2022-09-30 18:13:19,
4589, -1.4499, 2.64189, EDDI, P32N21BTN77PW, 2022-09-30 18:13:20,
4590, -2.57223, 1.50172, EDDI, P32N21BTN77PW, 2022-09-30 18:13:21,
4591, -1.67651, 2.37954, EDDI, P32N21BTN77PW, 2022-09-30 18:13:22,
4592, -1.61936, 2.41871, EDDI, P32N21BTN77PW, 2022-09-30 18:13:23,
4593, -3.20685, 0.813186, EDDI, P32N21BTN77PW, 2022-09-30 18:13:24,
4594, -1.69956, 2.30238, EDDI, P32N21BTN77PW, 2022-09-30 18:13:25,
4595, -1.90607, 2.07772, EDDI, P32N21BTN77PW, 2022-09-30 18:13:26,
4596, -3.60827, 0.357294, EDDI, P32N21BTN77PW, 2022-09-30 18:13:27,
4597, -0.472749, 3.47453, EDDI, P32N21BTN77PW, 2022-09-30 18:13:28,
4598, -2.49208, 1.43685, EDDI, P32N21BTN77PW, 2022-09-30 18:13:29,
4599, -1.04367, 2.86685, EDDI, P32N21BTN77PW, 2022-09-30 18:13:30,
4600, -1.91266, 1.9794, EDDI, P32N21BTN77PW, 2022-09-30 18:13:31,
4601, -2.24905, 1.62448, EDDI, P32N21BTN77PW, 2022-09-30 18:13:32,
4602, -1.80761, 2.04733, EDDI, P32N21BTN77PW, 2022-09-30 18:13:33,
4603, 0.0519984, 3.88828, EDDI, P32N21BTN77PW, 2022-09-30 18:13:34,
4604, -1.76356, 2.05401, EDDI, P32N21BTN77PW, 2022-09-30 18:13:35,
4605, -2.4152, 1.38361, EDDI, P32N21BTN77PW, 2022-09-30 18:13:36,
4606, -1.01773, 2.76225, EDDI, P32N21BTN77PW, 2022-09-30 18:13:37,
4607, -1.46113, 2.29996, EDDI, P32N21BTN77PW, 2022-09-30 18:13:38,
4608, -1.59955, 2.1426, EDDI, P32N21BTN77PW, 2022-09-30 18:13:39,
4609, -0.285317, 3.43783, EDDI, P32N21BTN77PW, 2022-09-30 18:13:40,
4610, 0.510865, 4.21495, EDDI, P32N21BTN77PW, 2022-09-30 18:13:41,
4611, -1.81901, 1.86595, EDDI, P32N21BTN77PW, 2022-09-30 18:13:42,
4612, -3.02033, 0.645457, EDDI, P32N21BTN77PW, 2022-09-30 18:13:43,
4613, -3.69961, -0.0530468, EDDI, P32N21BTN77PW, 2022-09-30 18:13:44,
4614, -2.01444, 1.61283, EDDI, P32N21BTN77PW, 2022-09-30 18:13:45,
4615, -1.09192, 2.51602, EDDI, P32N21BTN77PW, 2022-09-30 18:13:46,
4616, 0.145287, 3.73382, EDDI, P32N21BTN77PW, 2022-09-30 18:13:47,
4617, -1.1817, 2.38738, EDDI, P32N21BTN77PW, 2022-09-30 18:13:48,
4618, -2.36513, 1.18445, EDDI, P32N21BTN77PW, 2022-09-30 18:13:49,
4619, -1.24623, 2.28378, EDDI, P32N21BTN77PW, 2022-09-30 18:13:50,
4620, -0.66476, 2.84565, EDDI, P32N21BTN77PW, 2022-09-30 18:13:51,
4621, -1.30042, 2.19032, EDDI, P32N21BTN77PW, 2022-09-30 18:13:52,
4622, -1.31617, 2.15485, EDDI, P32N21BTN77PW, 2022-09-30 18:13:53,
4623, -1.71119, 1.74005, EDDI, P32N21BTN77PW, 2022-09-30 18:13:54,
4624, 0.287817, 3.71924, EDDI, P32N21BTN77PW, 2022-09-30 18:13:55,
4625, -1.44893, 1.96261, EDDI, P32N21BTN77PW, 2022-09-30 18:13:56,
4626, -0.389215, 3.00241, EDDI, P32N21BTN77PW, 2022-09-30 18:13:57,
4627, -0.307851, 3.06379, EDDI, P32N21BTN77PW, 2022-09-30 18:13:58,
4628, -1.44061, 1.91101, EDDI, P32N21BTN77PW, 2022-09-30 18:13:59,
4629, 0.212607, 3.54414, EDDI, P32N21BTN77PW, 2022-09-30 18:14:00,
4630, -0.874532, 2.43688, EDDI, P32N21BTN77PW, 2022-09-30 18:14:01,
4631, -3.44404, -0.152808, EDDI, P32N21BTN77PW, 2022-09-30 18:14:02,
4632, -0.974545, 2.29646, EDDI, P32N21BTN77PW, 2022-09-30 18:14:03,
4633, -0.843411, 2.40732, EDDI, P32N21BTN77PW, 2022-09-30 18:14:04,
4634, -1.67946, 1.55094, EDDI, P32N21BTN77PW, 2022-09-30 18:14:05,
4635, -1.06094, 2.1491, EDDI, P32N21BTN77PW, 2022-09-30 18:14:06,
4636, -1.20279, 1.98683, EDDI, P32N21BTN77PW, 2022-09-30 18:14:07,
4637, -1.83527, 1.33389, EDDI, P32N21BTN77PW, 2022-09-30 18:14:08,
4638, -0.0201513, 3.1285, EDDI, P32N21BTN77PW, 2022-09-30 18:14:09,
4639, 0.429659, 3.55775, EDDI, P32N21BTN77PW, 2022-09-30 18:14:10,
4640, -1.06304, 2.04445, EDDI, P32N21BTN77PW, 2022-09-30 18:14:11,
4641, -0.692746, 2.3941, EDDI, P32N21BTN77PW, 2022-09-30 18:14:12,
4642, -1.90639, 1.15976, EDDI, P32N21BTN77PW, 2022-09-30 18:14:13,
4643, -1.25214, 1.79327, EDDI, P32N21BTN77PW, 2022-09-30 18:14:14,
4644, 1.14152, 4.16616, EDDI, P32N21BTN77PW, 2022-09-30 18:14:15,
4645, -2.87198, 0.131824, EDDI, P32N21BTN77PW, 2022-09-30 18:14:16,
4646, -0.720559, 2.26238, EDDI, P32N21BTN77PW, 2022-09-30 18:14:17,
4647, -0.956829, 2.0052, EDDI, P32N21BTN77PW, 2022-09-30 18:14:18,
4648, -1.26202, 1.67906, EDDI, P32N21BTN77PW, 2022-09-30 18:14:19,
4649, -2.41422, 0.505869, EDDI, P32N21BTN77PW, 2022-09-30 18:14:20,
4650, -0.581694, 2.31736, EDDI, P32N21BTN77PW, 2022-09-30 18:14:21,
4651, -0.273001, 2.60497, EDDI, P32N21BTN77PW, 2022-09-30 18:14:22,
4652, -0.186165, 2.67069, EDDI, P32N21BTN77PW, 2022-09-30 18:14:23,
4653, -2.03339, 0.802307, EDDI, P32N21BTN77PW, 2022-09-30 18:14:24,
4654, -1.72003, 1.09448, EDDI, P32N21BTN77PW, 2022-09-30 18:14:25,
4655, -2.0211, 0.772162, EDDI, P32N21BTN77PW, 2022-09-30 18:14:26,
4656, -0.214659, 2.55733, EDDI, P32N21BTN77PW, 2022-09-30 18:14:27,
4657, -2.28275, 0.467928, EDDI, P32N21BTN77PW, 2022-09-30 18:14:28,
4658, 0.651679, 3.381, EDDI, P32N21BTN77PW, 2022-09-30 18:14:29,
4659, -0.668891, 2.03904, EDDI, P32N21BTN77PW, 2022-09-30 18:14:30,
4660, -1.45161, 1.2349, EDDI, P32N21BTN77PW, 2022-09-30 18:14:31,
4661, -1.9984, 0.666646, EDDI, P32N21BTN77PW, 2022-09-30 18:14:32,
4662, 0.61171, 3.25525, EDDI, P32N21BTN77PW, 2022-09-30 18:14:33,
4663, -0.980832, 1.64117, EDDI, P32N21BTN77PW, 2022-09-30 18:14:34,
4664, 0.429382, 3.02982, EDDI, P32N21BTN77PW, 2022-09-30 18:14:35,
4665, -3.11619, -0.537359, EDDI, P32N21BTN77PW, 2022-09-30 18:14:36,
4666, -1.40081, 1.15638, EDDI, P32N21BTN77PW, 2022-09-30 18:14:37,
4667, 1.26235, 3.79786, EDDI, P32N21BTN77PW, 2022-09-30 18:14:38,
4668, -0.0727638, 2.44104, EDDI, P32N21BTN77PW, 2022-09-30 18:14:39,
4669, -2.26854, 0.223522, EDDI, P32N21BTN77PW, 2022-09-30 18:14:40,
4670, -0.509361, 1.96092, EDDI, P32N21BTN77PW, 2022-09-30 18:14:41,
4671, -0.519996, 1.92848, EDDI, P32N21BTN77PW, 2022-09-30 18:14:42,
4672, -1.34439, 1.08224, EDDI, P32N21BTN77PW, 2022-09-30 18:14:43,
4673, -0.759862, 1.6449, EDDI, P32N21BTN77PW, 2022-09-30 18:14:44,
4674, 0.120795, 2.50365, EDDI, P32N21BTN77PW, 2022-09-30 18:14:45,
4675, 0.282935, 2.64386, EDDI, P32N21BTN77PW, 2022-09-30 18:14:46,
4676, -1.59441, 0.744548, EDDI, P32N21BTN77PW, 2022-09-30 18:14:47,
4677, 0.822624, 3.13958, EDDI, P32N21BTN77PW, 2022-09-30 18:14:48,
4678, 0.994916, 3.28985, EDDI, P32N21BTN77PW, 2022-09-30 18:14:49,
4679, -0.1551, 2.11778, EDDI, P32N21BTN77PW, 2022-09-30 18:14:50,
4680, 0.90014, 3.15094, EDDI, P32N21BTN77PW, 2022-09-30 18:14:51,
4681, -0.034782, 2.19391, EDDI, P32N21BTN77PW, 2022-09-30 18:14:52,
4682, -2.04033, 0.166224, EDDI, P32N21BTN77PW, 2022-09-30 18:14:53,
4683, -0.742638, 1.44175, EDDI, P32N21BTN77PW, 2022-09-30 18:14:54,
4684, 0.777529, 2.93972, EDDI, P32N21BTN77PW, 2022-09-30 18:14:55,
4685, -1.3371, 0.802872, EDDI, P32N21BTN77PW, 2022-09-30 18:14:56,
4686, -0.985236, 1.13249, EDDI, P32N21BTN77PW, 2022-09-30 18:14:57,
4687, 1.1614, 3.25686, EDDI, P32N21BTN77PW, 2022-09-30 18:14:58,
4688, 0.467031, 2.54019, EDDI, P32N21BTN77PW, 2022-09-30 18:14:59,
4689, -2.08803, -0.0371873, EDDI, P32N21BTN77PW, 2022-09-30 18:15:00,
4690, -0.686282, 1.34221, EDDI, P32N21BTN77PW, 2022-09-30 18:15:01,
4691, -0.542946, 1.46318, EDDI, P32N21BTN77PW, 2022-09-30 18:15:02,
4692, 1.50246, 3.4862, EDDI, P32N21BTN77PW, 2022-09-30 18:15:03,
4693, 0.279771, 2.24109, EDDI, P32N21BTN77PW, 2022-09-30 18:15:04,
4694, -0.163421, 1.77546, EDDI, P32N21BTN77PW, 2022-09-30 18:15:05,
4695, -1.35089, 0.565533, EDDI, P32N21BTN77PW, 2022-09-30 18:15:06,
4696, 2.00093, 3.89486, EDDI, P32N21BTN77PW, 2022-09-30 18:15:07,
4697, -0.297862, 1.57357, EDDI, P32N21BTN77PW, 2022-09-30 18:15:08,
4698, 1.9896, 3.83851, EDDI, P32N21BTN77PW, 2022-09-30 18:15:09,
4699, 0.455131, 2.2815, EDDI, P32N21BTN77PW, 2022-09-30 18:15:10,
4700, -2.26237, -0.45857, EDDI, P32N21BTN77PW, 2022-09-30 18:15:11,
4701, -0.798438, 0.982783, EDDI, P32N21BTN77PW, 2022-09-30 18:15:12,
4702, 0.92418, 2.6828, EDDI, P32N21BTN77PW, 2022-09-30 18:15:13,
4703, 0.766064, 2.50206, EDDI, P32N21BTN77PW, 2022-09-30 18:15:14,
4704, 0.104383, 1.81774, EDDI, P32N21BTN77PW, 2022-09-30 18:15:15,
4705, 0.516078, 2.20678, EDDI, P32N21BTN77PW, 2022-09-30 18:15:16,
4706, -2.04378, -0.375749, EDDI, P32N21BTN77PW, 2022-09-30 18:15:17,
4707, -0.356637, 1.2887, EDDI, P32N21BTN77PW, 2022-09-30 18:15:18,
4708, 2.48624, 4.10887, EDDI, P32N21BTN77PW, 2022-09-30 18:15:19,
4709, 1.47172, 3.07162, EDDI, P32N21BTN77PW, 2022-09-30 18:15:20,
4710, -0.394059, 1.18311, EDDI, P32N21BTN77PW, 2022-09-30 18:15:21,
4711, 0.162092, 1.71651, EDDI, P32N21BTN77PW, 2022-09-30 18:15:22,
4712, -1.11518, 0.416469, EDDI, P32N21BTN77PW, 2022-09-30 18:15:23,
4713, 0.301363, 1.81023, EDDI, P32N21BTN77PW, 2022-09-30 18:15:24,
4714, -1.17894, 0.307131, EDDI, P32N21BTN77PW, 2022-09-30 18:15:25,
4715, 1.14071, 2.60397, EDDI, P32N21BTN77PW, 2022-09-30 18:15:26,
4716, 0.324782, 1.76522, EDDI, P32N21BTN77PW, 2022-09-30 18:15:27,
4717, 1.69055, 3.10815, EDDI, P32N21BTN77PW, 2022-09-30 18:15:28,
4718, 0.0259896, 1.42075, EDDI, P32N21BTN77PW, 2022-09-30 18:15:29,
4719, 0.253902, 1.6258, EDDI, P32N21BTN77PW, 2022-09-30 18:15:30,
4720, -0.876248, 0.472785, EDDI, P32N21BTN77PW, 2022-09-30 18:15:31,
4721, 0.547674, 1.87383, EDDI, P32N21BTN77PW, 2022-09-30 18:15:32,
4722, -1.57846, -0.275191, EDDI, P32N21BTN77PW, 2022-09-30 18:15:33,
4723, 0.123897, 1.40426, EDDI, P32N21BTN77PW, 2022-09-30 18:15:34,
4724, -0.614859, 0.6426, EDDI, P32N21BTN77PW, 2022-09-30 18:15:35,
4725, -0.233641, 1.0009, EDDI, P32N21BTN77PW, 2022-09-30 18:15:36,
4726, -0.197504, 1.01411, EDDI, P32N21BTN77PW, 2022-09-30 18:15:37,
4727, 0.223616, 1.4123, EDDI, P32N21BTN77PW, 2022-09-30 18:15:38,
4728, -0.682188, 0.483556, EDDI, P32N21BTN77PW, 2022-09-30 18:15:39,
4729, -1.19027, -0.0474695, EDDI, P32N21BTN77PW, 2022-09-30 18:15:40,
4730, 0.297184, 1.41703, EDDI, P32N21BTN77PW, 2022-09-30 18:15:41,
4731, 0.906126, 2.00301, EDDI, P32N21BTN77PW, 2022-09-30 18:15:42,
4732, 1.02945, 2.10336, EDDI, P32N21BTN77PW, 2022-09-30 18:15:43,
4733, -0.229571, 0.821375, EDDI, P32N21BTN77PW, 2022-09-30 18:15:44,
4734, 0.606196, 1.63417, EDDI, P32N21BTN77PW, 2022-09-30 18:15:45,
4735, 1.90315, 2.90814, EDDI, P32N21BTN77PW, 2022-09-30 18:15:46,
4736, 0.388532, 1.37054, EDDI, P32N21BTN77PW, 2022-09-30 18:15:47,
4737, -1.04172, -0.0827002, EDDI, P32N21BTN77PW, 2022-09-30 18:15:48,
4738, 2.47283, 3.40886, EDDI, P32N21BTN77PW, 2022-09-30 18:15:49,
4739, 0.287681, 1.20072, EDDI, P32N21BTN77PW, 2022-09-30 18:15:50,
4740, -2.13562, -1.24558, EDDI, P32N21BTN77PW, 2022-09-30 18:15:51,
4741, -1.11778, -0.250731, EDDI, P32N21BTN77PW, 2022-09-30 18:15:52,
4742, 2.16055, 3.0046, EDDI, P32N21BTN77PW, 2022-09-30 18:15:53,
4743, -1.15497, -0.333919, EDDI, P32N21BTN77PW, 2022-09-30 18:15:54,
4744, -0.64721, 0.150841, EDDI, P32N21BTN77PW, 2022-09-30 18:15:55,
4745, -0.722446, 0.0526065, EDDI, P32N21BTN77PW, 2022-09-30 18:15:56,
4746, 3.00477, 3.75683, EDDI, P32N21BTN77PW, 2022-09-30 18:15:57,
4747, 0.248795, 0.977852, EDDI, P32N21BTN77PW, 2022-09-30 18:15:58,
4748, -0.525683, 0.180379, EDDI, P32N21BTN77PW, 2022-09-30 18:15:59,
4749, 0.105013, 0.788081, EDDI, P32N21BTN77PW, 2022-09-30 18:16:00,
4750, 0.274323, 0.9344, EDDI, P32N21BTN77PW, 2022-09-30 18:16:01,
4751, -1.65738, -1.02029, EDDI, P32N21BTN77PW, 2022-09-30 18:16:02,
4752, 0.0612482, 0.675352, EDDI, P32N21BTN77PW, 2022-09-30 18:16:03,
4753, 1.12673, 1.71785, EDDI, P32N21BTN77PW, 2022-09-30 18:16:04,
4754, 0.467858, 1.036, EDDI, P32N21BTN77PW, 2022-09-30 18:16:05,
4755, -0.117805, 0.427367, EDDI, P32N21BTN77PW, 2022-09-30 18:16:06,
4756, -0.531426, -0.00922251, EDDI, P32N21BTN77PW, 2022-09-30 18:16:07,
4757, 2.02057, 2.51982, EDDI, P32N21BTN77PW, 2022-09-30 18:16:08,
4758, 0.456906, 0.933191, EDDI, P32N21BTN77PW, 2022-09-30 18:16:09,
4759, 0.166473, 0.619808, EDDI, P32N21BTN77PW, 2022-09-30 18:16:10,
4760, 0.000991035, 0.431382, EDDI, P32N21BTN77PW, 2022-09-30 18:16:11,
4761, -0.096548, 0.310907, EDDI, P32N21BTN77PW, 2022-09-30 18:16:12,
4762, 1.3005, 1.68503, EDDI, P32N21BTN77PW, 2022-09-30 18:16:13,
4763, 0.220112, 0.581719, EDDI, P32N21BTN77PW, 2022-09-30 18:16:14,
4764, -0.955357, -0.616662, EDDI, P32N21BTN77PW, 2022-09-30 18:16:15,
4765, 0.969226, 1.28502, EDDI, P32N21BTN77PW, 2022-09-30 18:16:16,
4766, 0.90114, 1.19404, EDDI, P32N21BTN77PW, 2022-09-30 18:16:17,
4767, 0.77317, 1.04318, EDDI, P32N21BTN77PW, 2022-09-30 18:16:18,
4768, 2.27588, 2.52302, EDDI, P32N21BTN77PW, 2022-09-30 18:16:19,
4769, 0.138496, 0.362774, EDDI, P32N21BTN77PW, 2022-09-30 18:16:20,
4770, 0.604507, 0.805934, EDDI, P32N21BTN77PW, 2022-09-30 18:16:21,
4771, -0.00465194, 0.173935, EDDI, P32N21BTN77PW, 2022-09-30 18:16:22,
4772, 2.81566, 2.97142, EDDI, P32N21BTN77PW, 2022-09-30 18:16:23,
4773, 1.13043, 1.26337, EDDI, P32N21BTN77PW, 2022-09-30 18:16:24,
4774, 0.487551, 0.597692, EDDI, P32N21BTN77PW, 2022-09-30 18:16:25,
4775, 0.84958, 0.936932, EDDI, P32N21BTN77PW, 2022-09-30 18:16:26,
4776, -0.255118, -0.190541, EDDI, P32N21BTN77PW, 2022-09-30 18:16:27,
4777, 1.2882, 1.33002, EDDI, P32N21BTN77PW, 2022-09-30 18:16:28,
4778, 0.44995, 0.469019, EDDI, P32N21BTN77PW, 2022-09-30 18:16:29,
4779, 1.60675, 1.60309, EDDI, P32N21BTN77PW, 2022-09-30 18:16:30,
4780, 1.71521, 1.68883, EDDI, P32N21BTN77PW, 2022-09-30 18:16:31,
4781, 0.917749, 0.86867, EDDI, P32N21BTN77PW, 2022-09-30 18:16:32,
4782, -0.195168, -0.26693, EDDI, P32N21BTN77PW, 2022-09-30 18:16:33,
4783, 0.985722, 0.891293, EDDI, P32N21BTN77PW, 2022-09-30 18:16:34,
4784, -0.725484, -0.842563, EDDI, P32N21BTN77PW, 2022-09-30 18:16:35,
4785, 0.704573, 0.564862, EDDI, P32N21BTN77PW, 2022-09-30 18:16:36,
4786, 1.51189, 1.34957, EDDI, P32N21BTN77PW, 2022-09-30 18:16:37,
4787, 0.232665, 0.0477449, EDDI, P32N21BTN77PW, 2022-09-30 18:16:38,
4788, 0.886902, 0.679405, EDDI, P32N21BTN77PW, 2022-09-30 18:16:39,
4789, 2.1418, 1.91174, EDDI, P32N21BTN77PW, 2022-09-30 18:16:40,
4790, 0.517915, 0.265324, EDDI, P32N21BTN77PW, 2022-09-30 18:16:41,
4791, 0.4152, 0.140091, EDDI, P32N21BTN77PW, 2022-09-30 18:16:42,
4792, 1.0807, 0.783096, EDDI, P32N21BTN77PW, 2022-09-30 18:16:43,
4793, 3.16661, 2.84653, EDDI, P32N21BTN77PW, 2022-09-30 18:16:44,
4794, 0.204937, -0.137598, EDDI, P32N21BTN77PW, 2022-09-30 18:16:45,
4795, 0.931508, 0.566541, EDDI, P32N21BTN77PW, 2022-09-30 18:16:46,
4796, 1.78858, 1.40121, EDDI, P32N21BTN77PW, 2022-09-30 18:16:47,
4797, 0.95107, 0.541306, EDDI, P32N21BTN77PW, 2022-09-30 18:16:48,
4798, 1.87788, 1.44575, EDDI, P32N21BTN77PW, 2022-09-30 18:16:49,
4799, 0.259405, -0.195062, EDDI, P32N21BTN77PW, 2022-09-30 18:16:50,
4800, 1.55756, 1.08077, EDDI, P32N21BTN77PW, 2022-09-30 18:16:51,
4801, -0.51278, -1.01186, EDDI, P32N21BTN77PW, 2022-09-30 18:16:52,
4802, 2.79435, 2.27301, EDDI, P32N21BTN77PW, 2022-09-30 18:16:53,
4803, 0.856637, 0.313052, EDDI, P32N21BTN77PW, 2022-09-30 18:16:54,
4804, 1.61606, 1.05026, EDDI, P32N21BTN77PW, 2022-09-30 18:16:55,
4805, 0.553927, -0.0340629, EDDI, P32N21BTN77PW, 2022-09-30 18:16:56,
4806, 2.28902, 1.67886, EDDI, P32N21BTN77PW, 2022-09-30 18:16:57,
4807, 2.18136, 1.54907, EDDI, P32N21BTN77PW, 2022-09-30 18:16:58,
4808, 1.77327, 1.11887, EDDI, P32N21BTN77PW, 2022-09-30 18:16:59,
4809, 1.0443, 0.367815, EDDI, P32N21BTN77PW, 2022-09-30 18:17:00,
4810, 2.06825, 1.36972, EDDI, P32N21BTN77PW, 2022-09-30 18:17:01,
4811, 1.55034, 0.829783, EDDI, P32N21BTN77PW, 2022-09-30 18:17:02,
4812, 2.24517, 1.50262, EDDI, P32N21BTN77PW, 2022-09-30 18:17:03,
4813, 1.21847, 0.453952, EDDI, P32N21BTN77PW, 2022-09-30 18:17:04,
4814, 1.71212, 0.925667, EDDI, P32N21BTN77PW, 2022-09-30 18:17:05,
4815, 1.37478, 0.566415, EDDI, P32N21BTN77PW, 2022-09-30 18:17:06,
4816, 2.68395, 1.85371, EDDI, P32N21BTN77PW, 2022-09-30 18:17:07,
4817, 3.08539, 2.23331, EDDI, P32N21BTN77PW, 2022-09-30 18:17:08,
4818, 1.17716, 0.30326, EDDI, P32N21BTN77PW, 2022-09-30 18:17:09,
4819, 2.09201, 1.19633, EDDI, P32N21BTN77PW, 2022-09-30 18:17:10,
4820, 0.331647, -0.585778, EDDI, P32N21BTN77PW, 2022-09-30 18:17:11,
4821, 0.928379, -0.0107627, EDDI, P32N21BTN77PW, 2022-09-30 18:17:12,
4822, 1.68268, 0.721852, EDDI, P32N21BTN77PW, 2022-09-30 18:17:13,
4823, 2.66472, 1.68224, EDDI, P32N21BTN77PW, 2022-09-30 18:17:14,
4824, 1.45323, 0.449138, EDDI, P32N21BTN77PW, 2022-09-30 18:17:15,
